transaction_id,date,product_name,category,quantity,unit_price,cost_price,discount_percent,region,payment_method
TXN-0355,2026-02-09,Chopping Board,Home & Kitchen,1,1046.58,544.95,0,North,Credit Card
TXN-0350,2026-02-09,Portable Monitor,Electronics,1,4275.16,2829.27,5,West,Credit Card
TXN-0320,2026-02-09,Portable Monitor,Electronics,2,2056.28,1374.95,0,West,UPI
TXN-0282,2026-02-09,Linen Shirt,Clothing,1,1308.82,615.77,0,West,Credit Card
TXN-0311,2026-02-09,Face Wash,Beauty & Personal Care,2,1183.26,477.95,0,East,UPI
TXN-0318,2026-02-09,Winter Jacket,Clothing,2,890.73,432.36,10,East,UPI
TXN-0296,2026-02-10,Storage Container Set,Home & Kitchen,1,1305.57,1029.18,0,South,UPI
TXN-0232,2026-02-10,Moisturizer,Beauty & Personal Care,2,282.89,158.27,0,East,Cash
TXN-0359,2026-02-10,Sports Shoes,Sports & Fitness,1,2802.86,2256.64,0,East,UPI
TXN-0345,2026-02-10,Moisturizer,Beauty & Personal Care,1,165.34,115.21,20,West,UPI
TXN-0332,2026-02-11,Winter Jacket,Clothing,1,2004.68,1294.16,0,East,Credit Card
TXN-0275,2026-02-12,Denim Jeans,Clothing,1,2176.38,1202.13,0,North,UPI
TXN-0363,2026-02-12,Webcam HD,Electronics,3,5900.28,3869.39,10,East,Credit Card
TXN-0279,2026-02-12,Yoga Mat,Sports & Fitness,3,1490.0,1084.58,0,East,Net Banking
TXN-0278,2026-02-12,Mechanical Keyboard,Electronics,2,2800.74,2399.59,25,West,Debit Card
TXN-0244,2026-02-12,Non-Stick Pan,Home & Kitchen,1,2394.59,1910.62,0,North,Cash
TXN-0312,2026-02-13,Cricket Bat,Sports & Fitness,1,515.85,384.49,10,East,UPI
TXN-0336,2026-02-13,Phone Stand,Electronics,1,14419.34,9967.48,0,West,Debit Card
TXN-0283,2026-02-13,Shampoo 500ml,Beauty & Personal Care,2,1329.2,700.83,25,West,UPI
TXN-0357,2026-02-13,Skipping Rope,Sports & Fitness,2,1687.41,1063.88,0,South,UPI
TXN-0352,2026-02-13,Lip Balm Set,Beauty & Personal Care,3,1179.2,485.71,0,East,UPI
TXN-0298,2026-02-13,Notebook Set,Books & Stationery,4,886.21,847.04,0,West,Cash
TXN-0328,2026-02-14,Yoga Mat,Sports & Fitness,1,734.26,510.49,15,North,Net Banking
TXN-0314,2026-02-14,Football,Sports & Fitness,1,1616.39,1261.24,10,North,UPI
TXN-0236,2026-02-14,Power Bank 20000mAh,Electronics,1,3555.05,2898.53,15,East,UPI
TXN-0247,2026-02-15,Notebook Set,Books & Stationery,2,375.74,354.1,0,North,Debit Card
TXN-0306,2026-02-15,Bedsheet Set,Home & Kitchen,1,2244.72,1193.44,0,East,Credit Card
TXN-0358,2026-02-15,Cargo Pants,Clothing,1,1182.72,790.73,0,West,Net Banking
TXN-0337,2026-02-15,Cotton T-Shirt,Clothing,1,1469.1,697.46,0,North,Debit Card
TXN-0309,2026-02-15,Water Bottle 1L,Home & Kitchen,1,2461.2,1763.13,20,West,UPI
TXN-0240,2026-02-15,Sketch Pad,Books & Stationery,1,237.78,185.76,0,South,Cash
TXN-0325,2026-02-16,Winter Jacket,Clothing,2,2778.46,1736.67,15,South,Cash
TXN-0284,2026-02-16,Formal Shirt,Clothing,2,1673.17,799.3,5,North,Debit Card
TXN-0377,2026-02-16,Smart Watch,Electronics,4,2408.77,2115.37,10,North,Cash
TXN-0313,2026-02-16,Webcam HD,Electronics,1,5352.4,4813.13,10,South,UPI
TXN-0270,2026-02-16,Non-Stick Pan,Home & Kitchen,3,364.57,210.73,0,East,Net Banking
TXN-0360,2026-02-16,Face Wash,Beauty & Personal Care,1,511.94,245.76,0,North,Debit Card
TXN-0341,2026-02-16,Wall Clock,Home & Kitchen,1,914.44,468.02,20,South,Net Banking
TXN-0257,2026-02-16,Cargo Pants,Clothing,2,2189.54,1225.32,0,West,Credit Card
TXN-0368,2026-02-16,Winter Jacket,Clothing,3,2171.41,1086.03,0,North,UPI
TXN-0324,2026-02-16,USB-C Hub,Electronics,3,8377.28,6836.01,0,North,Credit Card
TXN-0329,2026-02-17,Face Wash,Beauty & Personal Care,1,316.9,175.95,0,West,UPI
TXN-0274,2026-02-17,Kurta Set,Clothing,1,3165.14,2197.88,0,North,Credit Card
TXN-0362,2026-02-17,Webcam HD,Electronics,2,14798.12,10839.02,15,North,UPI
TXN-0348,2026-02-17,Track Pants,Clothing,1,500.12,366.43,0,West,UPI
TXN-0301,2026-02-17,Storage Container Set,Home & Kitchen,1,1470.12,899.9,0,East,UPI
TXN-0302,2026-02-17,Polo T-Shirt,Clothing,1,2323.05,1601.99,0,East,Net Banking
TXN-0379,2026-02-17,Portable Monitor,Electronics,2,13563.98,11788.37,25,South,Debit Card
TXN-0378,2026-02-17,Cushion Covers,Home & Kitchen,1,2119.31,1435.95,5,South,Net Banking
TXN-0364,2026-02-18,Non-Stick Pan,Home & Kitchen,2,1295.42,972.98,10,North,Cash
TXN-0383,2026-02-18,Resistance Bands,Sports & Fitness,1,3065.06,2058.37,0,West,Cash
TXN-0268,2026-02-18,Skipping Rope,Sports & Fitness,2,4380.78,2716.87,5,East,Cash
TXN-0338,2026-02-18,Resistance Bands,Sports & Fitness,1,236.64,156.35,0,South,Cash
TXN-0339,2026-02-18,Linen Shirt,Clothing,1,2505.82,1822.05,10,South,UPI
TXN-0258,2026-02-18,Kurta Set,Clothing,3,2858.11,1871.98,20,North,Credit Card
TXN-0367,2026-02-19,Face Wash,Beauty & Personal Care,1,361.32,213.75,15,South,UPI
TXN-0264,2026-02-19,Gaming Mouse,Electronics,1,2124.13,1541.8,20,South,Debit Card
TXN-0321,2026-02-19,Shampoo 500ml,Beauty & Personal Care,1,1422.03,785.2,20,North,Debit Card
TXN-0365,2026-02-19,Phone Stand,Electronics,1,10160.86,7034.51,5,East,Credit Card
TXN-0299,2026-02-19,Notebook Set,Books & Stationery,2,541.97,449.37,15,South,Cash
TXN-0253,2026-02-20,Formal Shirt,Clothing,1,560.07,287.94,0,South,Cash
TXN-0356,2026-02-20,Storage Container Set,Home & Kitchen,1,2237.6,1655.45,0,North,UPI
TXN-0323,2026-02-20,Planner 2024,Books & Stationery,4,202.68,154.43,0,West,Debit Card
TXN-0266,2026-02-20,Resistance Bands,Sports & Fitness,2,1710.61,1452.06,0,North,Cash
TXN-0293,2026-02-20,Water Bottle 1L,Home & Kitchen,3,1432.96,1085.07,0,South,Credit Card
TXN-0349,2026-02-20,LED Desk Lamp,Home & Kitchen,3,1391.91,759.73,15,North,Credit Card
TXN-0322,2026-02-21,Non-Stick Pan,Home & Kitchen,2,2806.97,1534.64,0,East,Debit Card
TXN-0315,2026-02-21,Mechanical Keyboard,Electronics,2,8040.84,6906.86,25,North,Credit Card
TXN-0235,2026-02-21,Power Bank 20000mAh,Electronics,1,11774.48,8015.21,0,North,UPI
TXN-0251,2026-02-21,Face Wash,Beauty & Personal Care,1,882.78,592.7,0,North,Debit Card
TXN-0371,2026-02-22,Planner 2024,Books & Stationery,1,636.18,498.68,0,East,Net Banking
TXN-0303,2026-02-22,USB-C Hub,Electronics,1,9905.63,8167.84,0,West,UPI
TXN-0308,2026-02-22,Winter Jacket,Clothing,2,458.26,278.14,10,South,Debit Card
TXN-0335,2026-02-22,Sketch Pad,Books & Stationery,2,523.59,405.53,5,South,UPI
TXN-0342,2026-02-22,Water Bottle 1L,Home & Kitchen,1,962.74,643.98,0,North,UPI
TXN-0334,2026-02-23,Lip Balm Set,Beauty & Personal Care,1,457.12,280.53,10,East,Credit Card
TXN-0285,2026-02-23,Sketch Pad,Books & Stationery,1,100.25,78.38,0,North,Cash
TXN-0374,2026-02-23,Chopping Board,Home & Kitchen,2,1983.43,1259.71,0,North,UPI
TXN-0234,2026-02-23,Portable Monitor,Electronics,1,15361.72,12606.69,0,South,Credit Card
TXN-0305,2026-02-23,Shampoo 500ml,Beauty & Personal Care,1,557.3,294.26,5,South,Credit Card
TXN-0260,2026-02-23,Face Wash,Beauty & Personal Care,4,1233.86,645.53,0,North,Debit Card
TXN-0276,2026-02-23,Planner 2024,Books & Stationery,4,793.84,847.55,0,South,UPI
TXN-0326,2026-02-24,Gym Gloves,Sports & Fitness,2,1234.56,798.34,0,West,UPI
TXN-0256,2026-02-24,Winter Jacket,Clothing,2,2947.52,1874.25,25,North,UPI
TXN-0361,2026-02-24,Gym Gloves,Sports & Fitness,1,3946.51,2515.71,25,North,UPI
TXN-0319,2026-02-24,Phone Stand,Electronics,1,12700.85,9232.75,15,West,UPI
TXN-0252,2026-02-24,Phone Stand,Electronics,2,7825.89,6329.76,0,West,UPI
TXN-0347,2026-02-25,Power Bank 20000mAh,Electronics,3,5190.05,4217.35,25,East,Credit Card
TXN-0369,2026-02-25,USB-C Hub,Electronics,2,5462.0,4504.52,0,West,Debit Card
TXN-0346,2026-02-25,Face Mask Pack,Beauty & Personal Care,1,1293.86,575.64,0,South,Cash
TXN-0249,2026-02-25,Sports Shoes,Sports & Fitness,5,2912.59,2070.33,5,North,UPI
TXN-0243,2026-02-26,Lip Balm Set,Beauty & Personal Care,4,798.22,437.17,10,North,Debit Card
TXN-0248,2026-02-26,Sketch Pad,Books & Stationery,1,140.81,125.41,10,West,UPI
TXN-0304,2026-02-26,Moisturizer,Beauty & Personal Care,4,779.16,536.01,20,West,Credit Card
TXN-0233,2026-02-26,Bedsheet Set,Home & Kitchen,1,1226.31,692.7,0,West,Cash
TXN-0271,2026-02-27,Hair Serum,Beauty & Personal Care,4,1235.62,857.15,10,East,Credit Card
TXN-0265,2026-02-27,Football,Sports & Fitness,2,2969.8,1866.75,15,East,UPI
TXN-0384,2026-02-27,Sketch Pad,Books & Stationery,1,728.42,656.51,0,South,UPI
TXN-0254,2026-02-27,Cricket Bat,Sports & Fitness,3,1182.43,693.67,15,West,Credit Card
TXN-0288,2026-02-27,LED Desk Lamp,Home & Kitchen,3,2760.54,1701.12,10,East,Credit Card
TXN-0344,2026-02-27,Beard Oil,Beauty & Personal Care,2,1118.75,686.28,5,West,Cash
TXN-0380,2026-02-27,Hoodie,Clothing,1,2718.99,1293.25,0,East,UPI
TXN-0281,2026-02-28,Storage Container Set,Home & Kitchen,1,264.14,210.7,0,North,Credit Card
TXN-0290,2026-02-28,Highlighter Set,Books & Stationery,2,545.91,506.83,5,South,Cash
TXN-0330,2026-02-28,Yoga Mat,Sports & Fitness,2,4823.8,3349.12,0,North,UPI
TXN-0286,2026-02-28,Hoodie,Clothing,1,1588.9,974.2,0,South,Net Banking
TXN-0237,2026-02-28,Power Bank 20000mAh,Electronics,2,9321.03,7056.56,10,West,Credit Card
TXN-0239,2026-02-28,Mechanical Keyboard,Electronics,1,11978.69,10257.57,0,East,Net Banking
TXN-0551,2026-03-01,Bluetooth Speaker,Electronics,1,11658.09,9587.09,0,North,UPI
TXN-0528,2026-03-01,Beard Oil,Beauty & Personal Care,1,178.79,63.67,10,South,Credit Card
TXN-0399,2026-03-01,USB-C Hub,Electronics,2,12423.97,9152.71,20,North,Cash
TXN-0584,2026-03-01,Kurta Set,Clothing,2,3429.24,1740.82,0,West,UPI
TXN-0577,2026-03-01,Denim Jeans,Clothing,1,919.23,656.23,10,North,Debit Card
TXN-0448,2026-03-01,Portable Monitor,Electronics,1,7917.62,5630.54,5,West,Net Banking
TXN-0586,2026-03-01,Smart Watch,Electronics,3,12364.47,11232.63,0,West,UPI
TXN-0449,2026-03-01,Planner 2024,Books & Stationery,1,118.98,104.16,0,East,Net Banking
TXN-0474,2026-03-02,Cushion Covers,Home & Kitchen,1,1122.66,571.88,0,West,Net Banking
TXN-0395,2026-03-02,Linen Shirt,Clothing,2,3132.15,2234.95,5,South,Debit Card
TXN-0420,2026-03-02,Linen Shirt,Clothing,2,1609.84,1173.9,10,East,Credit Card
TXN-0522,2026-03-02,Denim Jeans,Clothing,1,1643.53,1065.95,0,North,Debit Card
TXN-0456,2026-03-02,Gaming Mouse,Electronics,4,9846.24,8658.51,0,North,UPI
TXN-0580,2026-03-02,Resistance Bands,Sports & Fitness,2,4410.77,2726.05,0,South,Net Banking
TXN-0465,2026-03-02,Phone Stand,Electronics,2,12861.27,11722.02,0,North,UPI
TXN-0549,2026-03-02,Wall Clock,Home & Kitchen,1,1121.59,590.42,5,North,UPI
TXN-0539,2026-03-02,Cargo Pants,Clothing,1,1686.87,1253.0,0,North,Net Banking
TXN-0571,2026-03-02,Skipping Rope,Sports & Fitness,2,1317.75,845.26,15,East,Credit Card
TXN-0454,2026-03-03,Wireless Earbuds,Electronics,5,11533.94,8672.07,0,North,UPI
TXN-0550,2026-03-03,Non-Stick Pan,Home & Kitchen,1,916.09,707.78,0,North,Credit Card
TXN-0560,2026-03-03,Bluetooth Speaker,Electronics,2,15470.19,12444.07,10,South,Credit Card
TXN-0557,2026-03-03,Smart Watch,Electronics,3,1547.16,1326.86,0,West,UPI
TXN-0585,2026-03-03,Cotton T-Shirt,Clothing,2,1374.35,752.86,20,East,UPI
TXN-0516,2026-03-04,Hair Serum,Beauty & Personal Care,1,332.18,128.63,20,North,Debit Card
TXN-0490,2026-03-04,Beard Oil,Beauty & Personal Care,1,678.08,309.2,5,West,Cash
TXN-0426,2026-03-04,Bedsheet Set,Home & Kitchen,1,1354.19,1020.91,0,North,Debit Card
TXN-0534,2026-03-04,Lip Balm Set,Beauty & Personal Care,2,801.45,453.64,0,North,UPI
TXN-0387,2026-03-04,Sunscreen SPF50,Beauty & Personal Care,1,1262.4,754.49,0,East,Credit Card
TXN-0386,2026-03-04,Sunscreen SPF50,Beauty & Personal Care,2,999.83,612.96,0,South,UPI
TXN-0587,2026-03-04,Moisturizer,Beauty & Personal Care,1,743.1,394.59,0,West,Net Banking
TXN-0568,2026-03-04,Moisturizer,Beauty & Personal Care,2,411.62,169.92,5,South,UPI
TXN-0433,2026-03-05,Phone Stand,Electronics,2,4697.24,3870.82,0,North,Cash
TXN-0502,2026-03-05,Moisturizer,Beauty & Personal Care,1,372.97,257.86,0,East,UPI
TXN-0457,2026-03-05,Portable Monitor,Electronics,1,12216.89,8752.86,20,North,Net Banking
TXN-0472,2026-03-06,Non-Stick Pan,Home & Kitchen,1,2721.97,1391.8,10,East,Debit Card
TXN-0582,2026-03-06,Gym Gloves,Sports & Fitness,4,4321.05,3250.45,0,South,Cash
TXN-0562,2026-03-07,Moisturizer,Beauty & Personal Care,1,1359.94,549.22,20,North,Cash
TXN-0531,2026-03-07,Non-Stick Pan,Home & Kitchen,1,1473.81,1172.61,15,East,UPI
TXN-0398,2026-03-07,Storage Container Set,Home & Kitchen,2,1713.39,1311.4,0,North,Debit Card
TXN-0391,2026-03-07,Winter Jacket,Clothing,1,3352.73,2185.9,0,North,UPI
TXN-0567,2026-03-07,Football,Sports & Fitness,2,3303.82,2188.8,0,East,Credit Card
TXN-0566,2026-03-07,Gym Gloves,Sports & Fitness,1,4728.16,2783.11,10,North,Debit Card
TXN-0440,2026-03-07,Storage Container Set,Home & Kitchen,2,1842.11,1203.11,0,West,Debit Card
TXN-0462,2026-03-08,Wall Clock,Home & Kitchen,1,2173.15,1470.66,20,West,Cash
TXN-0402,2026-03-08,Face Wash,Beauty & Personal Care,1,1340.46,719.55,0,North,UPI
TXN-0445,2026-03-08,Gaming Mouse,Electronics,1,8188.18,5497.55,0,West,Cash
TXN-0415,2026-03-08,Cushion Covers,Home & Kitchen,3,2082.83,1464.42,15,East,Credit Card
TXN-0485,2026-03-08,Hoodie,Clothing,1,3417.78,2005.35,10,West,Credit Card
TXN-0576,2026-03-09,Self-Help Book,Books & Stationery,1,142.79,142.49,0,South,Credit Card
TXN-0463,2026-03-09,USB-C Hub,Electronics,5,7851.52,6971.75,0,West,Cash
TXN-0478,2026-03-09,Bedsheet Set,Home & Kitchen,4,266.54,135.0,0,North,Cash
TXN-0401,2026-03-09,Sports Shoes,Sports & Fitness,1,4141.66,2472.58,0,South,Credit Card
TXN-0500,2026-03-10,Pen Set Premium,Books & Stationery,1,574.31,513.61,0,North,UPI
TXN-0392,2026-03-10,Highlighter Set,Books & Stationery,1,541.7,459.6,15,West,UPI
TXN-0466,2026-03-10,Cricket Bat,Sports & Fitness,1,1246.65,689.61,0,South,Cash
TXN-0563,2026-03-10,Highlighter Set,Books & Stationery,1,186.21,181.69,10,South,Net Banking
TXN-0520,2026-03-10,Power Bank 20000mAh,Electronics,3,6889.7,6124.33,0,East,Debit Card
TXN-0556,2026-03-10,Sports Shoes,Sports & Fitness,2,2909.04,1894.05,20,East,UPI
TXN-0409,2026-03-10,Linen Shirt,Clothing,2,3155.3,1818.58,0,South,Debit Card
TXN-0419,2026-03-11,Gaming Mouse,Electronics,1,10279.89,7341.67,15,North,Net Banking
TXN-0422,2026-03-11,Cushion Covers,Home & Kitchen,1,2461.14,1440.92,0,West,Credit Card
TXN-0482,2026-03-11,Cargo Pants,Clothing,1,561.41,394.17,0,North,Cash
TXN-0405,2026-03-11,Wall Clock,Home & Kitchen,2,1265.33,836.04,5,West,Credit Card
TXN-0525,2026-03-11,Cushion Covers,Home & Kitchen,2,2325.62,1451.22,0,West,Net Banking
TXN-0511,2026-03-12,Chopping Board,Home & Kitchen,1,615.33,375.52,5,South,UPI
TXN-0470,2026-03-12,Bluetooth Speaker,Electronics,2,15560.49,11953.71,0,North,Debit Card
TXN-0410,2026-03-12,Polo T-Shirt,Clothing,1,1371.86,929.5,0,East,Debit Card
TXN-0492,2026-03-12,Hoodie,Clothing,1,2433.8,1434.61,0,North,Net Banking
TXN-0529,2026-03-12,Wall Clock,Home & Kitchen,1,1296.62,1016.07,20,East,Net Banking
TXN-0517,2026-03-13,LED Desk Lamp,Home & Kitchen,2,2838.34,1819.62,20,East,Debit Card
TXN-0436,2026-03-13,Linen Shirt,Clothing,1,2948.38,2160.89,0,South,Credit Card
TXN-0508,2026-03-13,Lip Balm Set,Beauty & Personal Care,1,843.52,565.35,0,West,UPI
TXN-0439,2026-03-13,Face Mask Pack,Beauty & Personal Care,2,592.11,320.39,0,West,Cash
TXN-0544,2026-03-13,USB-C Hub,Electronics,1,11318.17,9984.93,0,East,Credit Card
TXN-0546,2026-03-13,Kurta Set,Clothing,1,1500.86,824.32,0,East,Credit Card
TXN-0588,2026-03-13,Shampoo 500ml,Beauty & Personal Care,1,1473.07,718.75,15,South,Credit Card
TXN-0432,2026-03-14,Notebook Set,Books & Stationery,1,873.21,768.54,10,East,UPI
TXN-0481,2026-03-14,Notebook Set,Books & Stationery,1,227.18,230.48,10,East,Debit Card
TXN-0393,2026-03-14,Cargo Pants,Clothing,1,440.08,290.99,0,South,Credit Card
TXN-0536,2026-03-14,Beard Oil,Beauty & Personal Care,1,879.71,417.03,20,South,Credit Card
TXN-0519,2026-03-14,Portable Monitor,Electronics,1,6542.16,5909.21,0,North,Credit Card
TXN-0476,2026-03-14,Dumbbells 5kg,Sports & Fitness,1,4488.25,2928.96,20,North,Cash
TXN-0547,2026-03-15,Portable Monitor,Electronics,1,3820.97,3190.31,0,North,Credit Card
TXN-0484,2026-03-15,Smart Watch,Electronics,1,1234.52,941.35,10,North,Debit Card
TXN-0480,2026-03-15,Wireless Earbuds,Electronics,1,7349.96,6157.7,0,South,Credit Card
TXN-0533,2026-03-15,Cricket Bat,Sports & Fitness,1,3200.58,2708.64,10,East,Credit Card
TXN-0389,2026-03-15,USB-C Hub,Electronics,2,12754.14,8488.09,10,East,UPI
TXN-0424,2026-03-15,Mechanical Keyboard,Electronics,2,9908.39,8635.89,0,South,Net Banking
TXN-0469,2026-03-15,Webcam HD,Electronics,1,11122.83,10003.06,5,South,Credit Card
TXN-0406,2026-03-15,Face Mask Pack,Beauty & Personal Care,2,802.39,560.18,10,North,Credit Card
TXN-0429,2026-03-15,Planner 2024,Books & Stationery,2,271.98,205.18,5,West,UPI
TXN-0417,2026-03-15,Self-Help Book,Books & Stationery,5,744.33,499.44,0,South,UPI
TXN-0460,2026-03-15,Wireless Earbuds,Electronics,4,2576.24,1895.65,0,South,UPI
TXN-0494,2026-03-16,Denim Jeans,Clothing,2,1745.52,1075.36,5,East,UPI
TXN-0513,2026-03-16,Storage Container Set,Home & Kitchen,1,2586.39,1916.84,25,North,UPI
TXN-0455,2026-03-16,Sunscreen SPF50,Beauty & Personal Care,4,612.57,249.87,0,South,UPI
TXN-0487,2026-03-16,Planner 2024,Books & Stationery,3,459.05,427.5,0,South,Debit Card
TXN-0504,2026-03-16,Hoodie,Clothing,1,2303.91,1326.23,10,North,Debit Card
TXN-0574,2026-03-16,Beard Oil,Beauty & Personal Care,2,709.45,391.78,0,West,Debit Card
TXN-0555,2026-03-16,Hoodie,Clothing,2,2412.07,1325.04,20,South,Credit Card
TXN-0416,2026-03-16,Resistance Bands,Sports & Fitness,1,4254.38,3298.41,0,West,Net Banking
TXN-0561,2026-03-16,Chopping Board,Home & Kitchen,1,1998.19,1359.8,0,West,Cash
TXN-0418,2026-03-16,Self-Help Book,Books & Stationery,1,387.34,274.29,0,South,UPI
TXN-0503,2026-03-16,Planner 2024,Books & Stationery,5,219.55,148.02,10,West,Debit Card
TXN-0437,2026-03-17,Notebook Set,Books & Stationery,1,788.76,743.85,15,East,Net Banking
TXN-0581,2026-03-17,Bedsheet Set,Home & Kitchen,2,1795.68,1286.01,15,West,UPI
TXN-0411,2026-03-17,Bedsheet Set,Home & Kitchen,2,2163.43,1482.3,5,North,Debit Card
TXN-0515,2026-03-17,Beard Oil,Beauty & Personal Care,1,855.34,517.37,5,East,Cash
TXN-0408,2026-03-17,Dumbbells 5kg,Sports & Fitness,3,1014.43,802.93,10,North,Debit Card
TXN-0510,2026-03-17,Power Bank 20000mAh,Electronics,1,9656.26,6765.49,0,South,Cash
TXN-0407,2026-03-17,Linen Shirt,Clothing,2,2823.08,1480.64,0,North,UPI
TXN-0450,2026-03-17,Wireless Earbuds,Electronics,1,10082.72,8732.07,5,North,Credit Card
TXN-0575,2026-03-17,Phone Stand,Electronics,2,1499.16,1002.45,10,West,Credit Card
TXN-0486,2026-03-17,Chopping Board,Home & Kitchen,1,505.29,342.01,0,North,Cash
TXN-0497,2026-03-17,Denim Jeans,Clothing,1,2487.9,1233.83,5,West,Cash
TXN-0453,2026-03-17,Bluetooth Speaker,Electronics,1,10217.16,7745.63,0,North,Net Banking
TXN-0475,2026-03-18,Pen Set Premium,Books & Stationery,1,352.27,337.18,0,East,Credit Card
TXN-0570,2026-03-18,Notebook Set,Books & Stationery,2,342.39,352.79,0,North,Net Banking
TXN-0397,2026-03-18,Cotton T-Shirt,Clothing,2,2075.81,1123.16,0,South,Credit Card
TXN-0446,2026-03-18,Storage Container Set,Home & Kitchen,1,1531.32,875.65,0,South,Debit Card
TXN-0388,2026-03-18,Polo T-Shirt,Clothing,2,3273.04,2351.29,0,South,Net Banking
TXN-0495,2026-03-18,Polo T-Shirt,Clothing,2,2951.15,1720.94,0,North,Credit Card
TXN-0521,2026-03-18,Linen Shirt,Clothing,4,589.48,298.21,5,North,UPI
TXN-0458,2026-03-18,Hair Serum,Beauty & Personal Care,1,435.8,203.85,0,West,Net Banking
TXN-0488,2026-03-19,Lip Balm Set,Beauty & Personal Care,1,745.84,434.79,0,North,UPI
TXN-0430,2026-03-19,Winter Jacket,Clothing,2,1748.72,1103.81,15,South,Cash
TXN-0542,2026-03-19,Linen Shirt,Clothing,1,3109.35,1557.2,0,East,Debit Card
TXN-0543,2026-03-19,Smart Watch,Electronics,1,5878.73,4248.35,5,South,UPI
TXN-0404,2026-03-19,Kurta Set,Clothing,1,1742.76,785.72,0,North,Debit Card
TXN-0565,2026-03-19,Smart Watch,Electronics,1,5450.92,4921.12,0,West,UPI
TXN-0451,2026-03-19,Face Mask Pack,Beauty & Personal Care,1,1403.35,792.1,0,South,Cash
TXN-0438,2026-03-19,USB-C Hub,Electronics,1,8237.77,5929.19,0,East,UPI
TXN-0554,2026-03-20,Cargo Pants,Clothing,1,651.88,471.74,0,South,UPI
TXN-0477,2026-03-20,Bedsheet Set,Home & Kitchen,1,2570.58,1683.2,0,North,Cash
TXN-0431,2026-03-20,Linen Shirt,Clothing,1,1110.03,676.31,0,South,Credit Card
TXN-0569,2026-03-20,Chopping Board,Home & Kitchen,2,2527.95,1393.23,0,South,Debit Card
TXN-0427,2026-03-20,Webcam HD,Electronics,1,11479.13,10354.61,20,West,Cash
TXN-0499,2026-03-20,Gym Gloves,Sports & Fitness,1,1248.83,1039.05,5,East,UPI
TXN-0491,2026-03-20,Winter Jacket,Clothing,3,743.53,413.08,10,East,Cash
TXN-0506,2026-03-20,Wireless Earbuds,Electronics,2,13438.08,9030.83,0,East,UPI
TXN-0412,2026-03-21,Kurta Set,Clothing,1,2718.52,1855.36,15,East,UPI
TXN-0545,2026-03-21,Smart Watch,Electronics,1,6818.21,6027.89,20,South,UPI
TXN-0548,2026-03-21,Moisturizer,Beauty & Personal Care,2,1093.11,638.71,0,East,Debit Card
TXN-0493,2026-03-21,Mechanical Keyboard,Electronics,1,2581.66,2257.28,10,West,UPI
TXN-0459,2026-03-21,Winter Jacket,Clothing,2,730.88,451.67,20,South,Cash
TXN-0532,2026-03-21,Non-Stick Pan,Home & Kitchen,2,306.81,170.01,10,South,UPI
TXN-0447,2026-03-21,Pen Set Premium,Books & Stationery,1,417.29,286.35,0,North,Debit Card
TXN-0414,2026-03-21,Skipping Rope,Sports & Fitness,1,921.92,723.55,0,West,Cash
TXN-0583,2026-03-22,Wireless Earbuds,Electronics,1,15260.23,13474.85,0,South,UPI
TXN-0444,2026-03-22,Sports Shoes,Sports & Fitness,2,4378.21,2680.43,10,North,Credit Card
TXN-0425,2026-03-22,Bluetooth Speaker,Electronics,2,12641.36,9549.05,15,East,Net Banking
TXN-0483,2026-03-22,Notebook Set,Books & Stationery,4,284.18,189.21,0,North,Credit Card
TXN-0589,2026-03-22,Smart Watch,Electronics,1,11453.22,9936.2,15,East,Debit Card
TXN-0467,2026-03-22,Beard Oil,Beauty & Personal Care,1,1358.44,573.43,0,North,UPI
TXN-0579,2026-03-22,Mechanical Keyboard,Electronics,2,12202.96,10322.28,0,South,Credit Card
TXN-0540,2026-03-22,Chopping Board,Home & Kitchen,1,1116.25,761.34,0,East,UPI
TXN-0489,2026-03-22,Winter Jacket,Clothing,1,876.09,617.84,0,North,UPI
TXN-0573,2026-03-22,Winter Jacket,Clothing,1,1966.11,1175.09,25,South,Credit Card
TXN-0441,2026-03-22,Kurta Set,Clothing,3,3048.58,2135.25,0,West,UPI
TXN-0394,2026-03-22,Winter Jacket,Clothing,2,405.18,216.52,0,South,UPI
TXN-0590,2026-03-23,USB-C Hub,Electronics,1,6901.76,4871.64,0,North,Net Banking
TXN-0507,2026-03-23,Cotton T-Shirt,Clothing,1,441.27,288.23,0,West,Cash
TXN-0514,2026-03-23,Cargo Pants,Clothing,1,665.7,487.89,5,North,Debit Card
TXN-0413,2026-03-23,Cushion Covers,Home & Kitchen,2,422.64,239.62,0,North,UPI
TXN-0505,2026-03-23,Cushion Covers,Home & Kitchen,2,1465.51,1153.74,20,South,UPI
TXN-0428,2026-03-23,Cricket Bat,Sports & Fitness,2,2606.56,1452.23,0,North,Cash
